CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
714,1,0,34,5,0.0,2,1,0,193040.32,0
626,0,1,23,6,85897.95,1,1,0,109742.8,0
697,2,0,36,7,0.0,2,1,1,74760.32,0
850,0,1,31,4,164672.66,1,0,1,61936.1,0
737,0,1,45,2,99169.67,2,1,1,78650.95,0
812,2,0,29,6,0.0,2,0,0,168023.6,0
583,2,0,36,8,0.0,2,0,1,5571.59,0
730,0,1,37,5,124053.03,1,1,0,118591.67,0
677,2,0,36,4,0.0,2,1,0,7824.31,0
748,0,1,40,3,103499.09,2,0,0,38153.19,0
753,0,1,38,9,151766.71,1,1,1,180829.99,0
634,1,1,36,1,0.0,1,1,1,143960.72,0
622,2,0,29,7,101486.96,1,1,1,8788.35,0
699,0,0,36,2,123601.56,2,1,0,103557.85,0
714,1,0,33,8,122017.19,1,0,0,162515.17,0
503,1,0,32,9,100262.88,2,1,1,157921.25,0
685,1,1,43,6,117302.62,1,0,0,68701.73,0
606,2,1,35,0,135984.15,2,1,0,186778.89,0
678,2,0,38,3,0.0,2,1,0,66561.6,0
724,0,0,31,2,160997.54,2,0,1,64831.36,0
638,1,0,35,1,0.0,2,1,0,165370.66,0
628,2,1,29,9,71996.29,1,1,1,34857.46,0
528,2,1,32,4,85615.66,2,1,0,156192.43,0
432,2,1,27,6,62339.81,2,0,0,53874.67,0
622,1,1,47,6,142319.03,1,0,0,100183.05,0
614,1,0,36,5,0.0,2,1,0,130610.78,0
634,2,1,24,2,87413.19,1,1,0,63340.65,0
742,2,1,29,4,0.0,2,1,1,180066.59,0
718,2,0,35,3,97560.16,1,1,1,53511.74,0
636,0,0,30,8,141787.31,2,1,1,109685.61,0
698,2,1,37,2,166178.02,2,1,1,71972.95,0
712,1,1,39,5,163097.55,2,1,1,23702.42,0
659,2,0,20,8,0.0,2,0,0,112572.02,0
573,1,0,44,8,0.0,2,0,0,62424.46,0
732,2,0,46,0,0.0,2,1,1,184350.78,0
790,1,0,20,8,0.0,2,1,0,168152.76,0
728,1,1,43,5,0.0,1,1,1,120088.17,0
645,1,1,29,4,0.0,2,1,1,74346.11,0
647,0,0,30,6,143138.91,2,1,0,2955.46,0
596,1,0,32,4,0.0,2,0,1,146504.35,0
610,2,0,40,9,0.0,1,1,1,149602.54,0
512,2,0,36,0,129804.17,1,1,0,53020.9,0
666,0,0,30,3,110153.27,1,0,1,74849.46,0
700,0,1,30,4,116377.48,1,1,1,134417.31,0
651,0,1,37,10,117791.06,2,1,1,75837.58,0
542,1,1,26,2,0.0,2,1,1,54869.54,0
686,2,1,35,8,105419.73,1,1,0,35356.46,0
850,0,1,47,4,99219.47,2,1,1,122141.13,0
448,2,1,36,6,83947.12,2,1,0,81999.53,0
609,1,0,32,4,99883.16,1,1,1,120594.85,0
698,2,0,31,1,156111.24,1,0,0,134790.74,0
759,2,0,44,2,111095.58,2,1,0,100137.7,0
544,1,0,22,4,0.0,2,1,0,70007.67,0
567,1,0,35,8,153137.74,1,1,0,88659.07,0
490,1,0,40,6,156111.08,1,0,0,190889.13,0
626,2,0,34,7,113014.7,2,1,1,56646.28,0
718,0,0,43,5,132615.73,2,1,0,32999.1,0
772,2,1,35,9,0.0,1,0,1,25448.31,0
561,2,0,32,5,0.0,2,1,0,84871.99,0
814,2,0,49,8,0.0,2,0,0,157822.54,0
538,0,1,42,4,80380.24,1,1,0,119216.46,0
600,2,1,26,6,108909.12,1,1,0,82547.01,0
654,2,1,35,2,90865.8,1,1,1,86764.46,0
622,2,0,40,4,99799.76,2,1,0,197372.13,0
610,1,1,37,10,140363.95,2,1,1,129563.86,0
795,2,1,36,1,151844.64,1,1,1,135388.89,0
557,2,1,27,2,0.0,2,0,1,4497.55,0
824,0,0,49,8,133231.48,1,1,1,67885.37,0
698,2,0,27,7,0.0,2,1,0,111471.55,0
630,2,1,36,8,126598.99,2,1,1,134407.93,0
694,2,0,47,4,0.0,2,1,0,197528.62,0
563,0,0,44,7,105007.31,2,1,1,197812.16,0
659,1,0,27,4,0.0,2,1,0,99341.87,0
545,0,0,37,9,95829.13,2,0,1,104936.88,0
798,2,0,36,1,0.0,2,1,1,159044.1,0
757,2,0,38,0,0.0,1,1,0,83263.06,0
641,2,0,50,6,153590.73,2,1,1,130910.78,0
718,2,0,29,2,0.0,1,1,0,126336.72,0
623,2,1,35,0,130557.24,1,1,1,47880.71,0
644,2,0,40,8,93183.19,1,1,0,73882.49,0
500,0,0,30,2,125495.64,2,1,1,68807.47,0
583,2,1,42,7,0.0,2,1,0,144039.05,0
595,0,1,26,8,118547.72,1,1,1,151192.18,0
670,1,0,43,1,97792.21,1,0,0,120225.62,0
660,2,1,40,8,167181.01,1,1,1,185156.94,0
580,0,0,35,9,121355.19,1,0,1,35671.45,0
676,1,0,35,0,0.0,2,0,0,139911.58,0
578,2,0,46,5,113226.47,1,1,0,56770.76,0
579,2,1,33,1,118392.75,1,1,1,157564.75,0
711,0,1,52,8,145262.54,1,0,1,131473.31,0
692,2,0,40,6,163505.16,1,0,0,90424.09,0
760,1,1,33,1,118114.28,2,0,1,156660.21,0
808,2,0,32,1,0.0,2,1,1,46200.71,0
611,0,1,36,10,103294.56,1,1,0,160548.12,0
655,2,1,38,6,0.0,1,1,1,188639.28,0
601,1,0,28,6,0.0,2,1,0,14665.28,0
755,2,0,42,2,119919.12,1,1,0,156868.21,0
553,2,0,37,1,0.0,1,1,0,30461.55,0
723,2,0,28,4,0.0,2,1,1,123885.88,0
507,1,1,34,4,0.0,2,1,1,60688.38,0
777,2,0,43,1,0.0,2,1,0,21785.91,0
566,2,0,34,3,0.0,1,0,0,188135.69,0
732,2,0,26,7,0.0,2,1,0,154364.66,0
697,2,1,42,10,0.0,2,1,0,61312.15,0
555,2,0,29,4,128744.04,1,1,1,47454.93,0
688,2,1,38,7,123544.21,1,1,1,157664.02,0
626,2,1,37,2,133968.96,2,1,0,148689.65,0
719,1,1,35,8,0.0,1,1,1,165162.4,0
731,1,0,41,3,0.0,2,1,0,101371.72,0
426,2,0,34,9,0.0,2,1,0,107876.91,0
701,1,1,30,2,0.0,2,1,0,115650.63,0
512,2,0,51,6,144953.31,1,1,1,165035.17,0
635,2,0,41,4,103544.88,2,1,0,193746.55,0
685,2,0,33,6,0.0,1,1,0,58458.26,0
609,2,0,53,7,0.0,2,0,1,52332.85,0
656,1,0,28,8,120047.77,1,1,1,137173.39,0
586,0,0,37,8,167735.69,2,0,1,104665.79,0
481,1,1,37,8,0.0,2,1,0,44215.86,0
749,2,1,33,1,74385.98,1,1,0,20164.47,0
561,0,0,49,5,94754.0,1,1,1,26691.31,0
676,1,0,27,4,0.0,1,0,1,107955.67,0
615,0,0,43,3,86920.86,1,1,1,150048.37,0
582,2,1,39,1,132077.48,2,1,0,192255.15,0
601,2,0,40,10,127847.86,1,0,0,173245.68,0
708,0,0,42,9,176702.36,2,1,1,104804.74,0
797,0,1,33,10,83555.58,1,0,0,69767.14,0
682,2,0,26,8,0.0,2,1,0,178373.43,0
694,1,1,39,9,0.0,2,0,0,99924.04,0
828,1,0,42,10,0.0,1,1,1,186071.14,0
594,1,1,38,7,96858.35,1,1,0,77511.45,0
579,1,0,33,1,0.0,2,1,1,54816.57,0
723,2,1,35,0,0.0,2,0,1,61290.99,0
794,1,1,30,1,154970.54,1,0,1,156768.45,0
674,0,0,44,3,88902.21,1,1,0,73731.32,0
418,2,0,28,7,98738.92,1,1,0,122190.22,0
502,2,0,33,8,0.0,2,1,1,123509.01,0
678,2,1,50,6,0.0,1,1,0,8199.5,0
599,0,0,40,10,137456.28,2,1,1,14113.11,0
736,2,0,29,4,0.0,2,0,0,51705.01,0
683,1,0,30,1,113257.2,1,1,1,65035.02,0
828,2,0,31,9,0.0,1,0,1,164257.37,0
691,2,1,29,9,116536.43,1,1,0,51987.99,0
718,1,0,39,6,0.0,2,0,1,63889.1,0
680,0,1,31,3,127331.46,3,1,1,176433.6,0
838,1,1,41,5,0.0,2,1,0,81313.51,0
695,1,1,31,5,0.0,2,0,1,13998.88,0
681,2,0,46,0,105969.42,1,1,0,5771.56,0
762,2,0,36,5,119547.46,1,1,1,42693.65,0
751,1,0,38,7,0.0,2,0,0,90839.61,0
678,1,0,28,5,138668.18,1,1,1,54144.01,0
634,2,1,37,7,51582.5,2,1,1,184312.88,0
749,2,0,37,7,0.0,2,1,0,20306.79,0
590,1,0,37,6,169902.92,1,1,1,128256.18,0
610,2,1,27,4,87262.4,2,1,0,182720.07,0
502,2,0,33,7,0.0,2,0,1,4082.52,0
578,2,1,40,7,0.0,2,0,0,102233.73,0
547,2,1,32,2,0.0,2,1,0,132002.83,0
579,2,1,27,9,0.0,2,1,0,126838.7,0
661,2,0,39,5,0.0,2,0,0,181461.46,0
794,2,0,46,6,0.0,2,1,0,195325.74,0
598,0,0,19,3,150348.37,1,1,1,173784.04,0
822,0,1,46,3,115074.02,2,1,0,26249.86,0
670,1,1,40,3,0.0,1,1,1,182650.15,0
850,2,0,28,8,99986.98,1,1,0,196582.55,0
705,0,0,42,8,166685.92,2,1,1,55313.51,0
677,1,0,40,7,95312.8,1,1,1,62944.75,0
736,2,0,43,4,202443.47,1,1,0,72375.03,0
501,0,0,38,9,88977.39,2,0,1,133403.07,0
516,2,1,29,2,104982.57,1,1,0,157378.5,0
766,2,0,32,6,185714.28,1,1,1,102502.5,0
520,0,1,23,3,116022.53,2,1,1,37577.66,0
541,2,0,46,6,0.0,2,1,1,83456.67,0
790,0,1,34,2,164011.48,1,1,0,199420.41,0
797,2,0,31,9,0.0,2,1,1,24748.89,0
811,2,0,40,1,101514.89,1,1,1,121765.0,0
722,1,1,32,4,0.0,2,1,1,113666.48,0
675,2,0,28,9,0.0,1,1,0,134110.93,0
660,0,0,39,9,134599.33,2,1,0,183095.87,0
566,1,0,32,10,147511.26,1,1,1,159891.03,0
768,2,0,25,0,78396.08,1,1,1,8316.19,0
610,1,1,31,5,0.0,2,0,0,63736.36,0
715,2,1,31,3,110581.29,1,1,1,94715.24,0
750,0,0,42,8,151836.36,2,1,0,68695.38,0
431,0,0,45,5,83624.55,2,0,0,36899.62,0
704,2,0,24,2,148197.15,2,1,0,182775.08,0
614,2,1,38,4,72594.0,1,1,1,76042.48,0
748,2,0,38,4,115221.36,1,0,1,70956.75,0
492,0,0,51,8,117808.74,2,1,1,67311.12,0
573,2,0,40,7,147754.68,1,1,1,110454.46,0
680,2,0,31,10,113292.17,1,1,1,122639.73,0
458,1,0,36,5,0.0,2,1,0,79723.78,0
590,2,0,39,9,0.0,2,1,1,104730.52,0
602,2,0,35,8,0.0,1,1,1,22499.29,0
540,1,0,37,0,120825.7,1,1,0,28257.89,0
494,2,0,25,6,0.0,2,0,1,109988.09,0
797,2,0,29,1,0.0,1,0,1,149991.32,0
631,1,0,38,7,0.0,2,1,0,181605.85,0
576,2,1,29,5,108541.04,1,1,1,126469.09,0
555,2,0,30,1,0.0,2,0,0,88146.86,0
750,1,1,37,2,113817.06,1,0,0,88333.74,0
665,2,0,28,8,137300.23,1,1,0,90174.83,0
640,1,0,37,5,158024.38,1,1,0,81298.09,0
457,2,1,33,7,127837.54,1,0,1,60013.17,0
695,2,0,36,4,161533.0,1,1,0,100940.91,0
647,1,0,32,9,80958.36,1,1,1,128590.73,0
808,1,0,25,7,0.0,2,0,1,23180.37,0
700,1,0,29,8,0.0,2,0,1,152097.02,0
660,0,0,26,4,115021.76,1,0,1,162443.05,0
615,1,0,41,1,126773.43,1,1,1,55551.26,0
705,0,1,40,3,92889.91,1,1,1,109496.69,0
718,2,0,48,9,0.0,2,1,1,72105.63,0
587,2,1,46,6,88820.29,1,0,0,70224.34,0
569,1,0,31,1,115406.97,1,0,0,145528.22,0
568,2,1,38,3,132951.92,1,0,1,124486.28,0
770,0,1,46,5,141788.63,2,0,0,164967.21,0
601,1,1,41,3,0.0,2,1,0,54342.83,0
605,1,1,36,9,0.0,2,0,1,35521.63,0
752,1,1,31,4,144637.86,2,1,0,40496.72,0
850,2,0,31,8,0.0,2,1,0,178667.7,0
608,0,1,48,2,127924.25,2,1,0,32202.61,0
786,1,1,34,9,0.0,2,1,0,117034.32,0
667,1,0,31,5,0.0,2,1,1,20346.69,0
848,1,0,35,5,120046.74,2,1,0,84710.65,0
486,2,1,39,8,97819.36,1,0,1,120531.31,0
506,2,1,40,3,0.0,1,1,1,144345.58,0
545,2,0,30,3,0.0,2,1,0,170307.43,0
682,2,1,30,9,0.0,2,1,1,195104.91,0
684,2,0,32,9,100249.41,2,0,1,67599.69,0
692,1,0,46,2,0.0,2,1,1,105983.09,0
757,0,0,33,1,122088.67,1,1,0,42581.09,0
684,0,0,18,9,90544.0,1,0,1,4777.23,0
691,1,0,35,6,0.0,2,0,1,178038.17,0
482,2,1,35,5,147813.05,2,0,0,109029.72,0
616,2,1,31,8,0.0,1,0,1,76456.17,0
635,2,0,43,10,122198.21,2,0,1,179144.54,0
820,1,1,31,2,94222.53,1,1,0,103570.8,0
713,2,0,41,3,0.0,2,1,0,55772.04,0
649,2,1,41,3,130931.83,1,1,1,144808.37,0
561,2,0,33,6,0.0,2,0,0,173680.39,0
724,1,0,41,5,0.0,1,0,1,115753.94,0
579,1,0,22,3,118680.57,1,1,1,49829.8,0
777,0,0,35,7,122917.69,1,1,1,76169.68,0
739,2,1,36,0,0.0,2,0,0,133465.57,0
660,2,0,40,5,131754.11,2,1,1,38761.61,0
554,2,1,35,8,0.0,2,1,1,176779.46,0
850,2,1,24,6,0.0,2,1,1,13159.9,0
550,2,0,25,0,0.0,2,1,1,184221.11,0
750,1,1,39,6,0.0,2,0,0,19264.33,0
490,1,1,38,3,97266.1,1,1,1,92797.23,0
605,0,0,28,10,113690.83,1,1,0,33114.24,0
675,2,0,34,8,0.0,2,1,1,184842.21,0
621,1,1,36,7,116338.68,1,1,1,155743.48,0
850,2,0,40,6,97339.99,1,0,1,88815.25,0
711,2,0,41,3,0.0,2,1,1,193747.57,0
627,0,0,30,3,128770.88,2,1,1,40199.01,0
850,2,1,34,2,0.0,2,0,0,51919.04,0
614,1,1,36,1,44054.84,1,1,1,73329.08,0
683,0,1,49,7,108797.63,2,0,0,140763.18,0
643,1,0,35,2,0.0,2,0,0,67979.35,0
601,1,1,20,9,122446.61,2,1,0,86791.9,0
766,2,1,27,7,158786.67,2,0,1,47579.25,0
699,2,0,29,3,125689.29,1,1,1,151623.71,0
850,0,0,29,1,154640.41,1,1,1,164039.51,0
850,0,0,43,5,129305.09,2,0,1,19244.58,0
628,1,0,40,10,0.0,2,1,0,103832.58,0
711,2,1,21,0,82844.33,2,0,1,1408.68,0
583,1,1,22,2,0.0,2,0,1,5985.36,0
757,2,0,46,0,0.0,2,1,0,37460.05,0
749,0,1,33,10,76692.22,1,0,1,30396.43,0
705,2,0,34,7,117715.84,1,1,0,2498.67,0
738,2,0,26,9,0.0,2,1,1,48644.94,0
586,1,1,33,10,66948.67,2,1,1,140759.03,0
606,0,0,38,3,99897.53,1,0,0,37054.65,0
674,2,0,22,3,0.0,1,1,1,173940.59,0
584,0,1,31,6,152622.34,1,1,0,99298.8,0
590,2,0,40,8,0.0,2,1,0,62933.03,0
508,2,1,25,2,111395.53,1,0,1,48197.06,0
458,0,0,44,7,84386.57,1,1,0,178642.73,0
692,2,1,36,3,0.0,2,1,1,8282.22,0
502,0,0,33,5,174673.65,2,1,0,33300.56,0
518,2,0,46,3,0.0,2,1,0,76515.79,0
660,0,0,46,5,109019.65,2,1,1,33680.56,0
619,0,1,52,8,124099.13,1,0,0,23904.52,0
635,2,0,34,3,134692.4,2,1,1,83773.02,0
680,2,1,25,4,123816.5,1,1,1,90162.35,0
608,0,0,34,3,106288.54,1,1,1,36639.25,0
756,0,1,34,2,148200.72,1,0,0,194584.48,0
611,2,0,30,2,104145.65,1,0,0,159629.64,0
532,0,0,24,8,142755.25,1,0,0,34231.48,0
647,0,1,33,3,168560.46,2,0,0,90270.16,0
583,2,0,38,8,0.0,1,1,0,47848.56,0
774,0,0,42,2,132193.94,2,1,1,162865.52,0
542,0,0,25,8,139330.1,1,0,0,54372.37,0
613,1,0,29,0,0.0,2,0,1,133897.32,0
666,2,0,40,5,0.0,2,1,0,147878.05,0
777,2,1,28,2,134571.5,1,0,1,118313.38,0
705,2,0,32,7,0.0,2,1,0,7921.57,0
673,2,1,44,8,133444.97,1,0,1,5708.19,0
605,2,0,41,10,0.0,2,0,1,97213.09,0
734,2,1,40,9,176914.8,1,1,1,12799.23,0
572,2,1,36,8,68348.18,2,0,1,50400.32,0
595,2,1,33,9,0.0,2,1,1,41447.86,0
749,2,0,42,2,56726.83,2,0,1,185543.35,0
624,1,0,33,6,66220.17,1,0,1,170819.01,0
665,2,1,41,8,96147.55,1,1,0,137037.97,0
648,2,0,42,4,0.0,2,1,0,19283.14,0
569,0,1,32,8,145330.43,1,1,1,132038.65,0
566,2,1,21,3,0.0,2,1,1,3626.47,0
537,0,1,47,4,124192.28,2,1,1,50881.51,0
734,2,0,43,7,107805.67,1,0,0,182505.68,0
612,2,1,38,1,0.0,2,1,1,9209.21,0
648,2,0,34,0,0.0,1,1,1,167931.81,0
557,2,1,27,3,87739.08,1,1,1,123096.56,0
643,1,1,20,0,133313.34,1,1,1,3965.69,0
433,2,1,49,10,0.0,1,1,1,87711.61,0
643,0,0,41,7,154902.66,1,1,1,49667.28,0
488,2,1,36,0,0.0,2,1,0,136675.22,0
743,0,0,39,3,119695.75,1,0,1,26136.13,0
746,1,0,49,7,0.0,2,0,1,10096.25,0
580,0,1,33,7,131647.01,2,0,0,79775.19,0
850,2,0,27,6,96654.72,2,0,0,152740.16,0
563,2,0,22,3,137583.04,1,0,1,5791.85,0
766,0,1,28,3,62717.84,2,1,1,13182.43,0
659,2,0,32,9,95377.13,1,0,1,187551.24,0
607,1,0,28,1,135936.1,2,1,1,110560.14,0
644,0,0,35,5,161591.11,3,1,1,63795.62,0
746,2,0,47,8,142382.03,1,1,1,62086.62,0
588,1,0,33,2,0.0,2,1,1,12483.56,0
691,1,0,30,9,0.0,2,0,1,10963.04,0
666,2,1,38,6,127043.09,1,1,1,8247.0,0
640,1,1,46,3,0.0,1,1,1,156260.08,0
611,0,1,29,4,78885.88,2,1,1,26927.69,0
529,2,1,29,8,0.0,2,1,0,19842.11,0
676,2,1,36,3,91711.59,1,1,1,95393.43,0
639,0,1,46,10,110031.09,2,1,1,133995.59,0
782,2,0,36,5,81210.72,2,0,1,108003.38,0
641,0,0,32,5,122947.92,1,1,1,99154.86,0
697,2,1,38,1,182065.85,1,1,0,49503.5,0
657,2,0,44,6,76495.04,1,1,0,79071.89,0
744,2,1,38,9,0.0,2,0,0,20940.76,0
774,1,0,46,9,0.0,2,1,1,34774.26,0
551,2,1,45,6,0.0,2,1,1,51143.43,0
792,2,1,42,0,99045.93,2,1,0,47160.01,0
666,2,1,36,8,0.0,1,0,1,158666.99,0
716,0,1,30,2,205770.78,2,0,0,65464.66,0
594,2,1,31,0,79340.95,1,1,0,78255.86,0
565,2,0,49,7,0.0,2,1,1,89609.26,0
678,0,0,48,2,101099.9,2,0,1,193476.04,0
648,1,1,31,5,0.0,2,1,1,5199.02,0
642,2,0,40,8,109219.83,1,1,0,52827.51,0
668,1,0,43,10,113034.31,1,1,1,100423.88,0
635,1,0,41,1,0.0,2,1,0,175611.5,0
603,1,0,30,6,129548.5,2,1,1,19282.85,0
642,2,1,40,7,0.0,2,1,0,183963.34,0
628,0,1,28,3,153538.13,2,1,0,110776.01,0
499,2,1,38,9,0.0,2,0,1,183042.2,0
567,1,0,34,10,0.0,2,0,1,161571.79,0
449,1,0,32,0,155619.36,1,1,1,166692.03,0
701,1,0,35,10,159693.9,2,1,1,71173.64,0
613,1,0,37,3,171653.17,1,0,1,5353.12,0
683,0,1,39,2,47685.47,2,1,1,86019.48,0
581,2,0,35,4,0.0,2,0,1,86383.82,0
561,1,0,28,6,123692.0,1,1,1,70548.96,0
558,0,0,26,1,148853.29,2,1,1,24411.02,0
642,2,0,35,2,133161.95,1,0,1,122254.86,0
805,0,0,24,6,143221.35,2,1,0,186035.72,0
687,2,0,35,9,0.0,2,0,1,73133.82,0
562,2,0,33,6,0.0,2,1,0,111590.35,0
613,0,0,38,9,126265.88,2,0,0,15859.95,0
589,2,0,37,5,0.0,1,1,0,61324.87,0
593,1,0,31,8,112713.34,1,1,1,176868.89,0
714,2,0,34,5,141173.03,1,0,1,98896.06,0
588,1,1,35,7,0.0,2,1,1,108739.15,0
679,1,0,39,6,0.0,2,1,0,12266.06,0
730,1,0,38,5,118866.36,1,1,1,163317.5,0
833,2,0,47,2,0.0,2,1,1,182247.77,0
586,1,1,33,7,0.0,2,1,1,168261.4,0
711,2,0,38,4,123345.85,1,1,0,141827.83,0
828,2,0,30,4,73070.18,2,0,0,161671.15,0
500,1,0,38,7,0.0,2,0,0,192013.23,0
807,2,0,47,1,95120.59,1,0,0,127875.1,0
850,2,0,40,8,102800.65,1,1,0,60811.56,0
629,1,0,31,6,132876.55,1,1,1,130862.11,0
582,1,0,33,6,0.0,2,0,1,72970.93,0
468,2,0,22,2,0.0,2,1,0,28123.99,0
805,2,0,39,2,0.0,1,0,0,166650.32,0
720,2,0,26,10,51962.91,2,1,0,45507.24,0
781,1,1,29,6,98759.89,1,0,0,112202.64,0
592,0,0,33,2,156570.86,1,1,1,37140.2,0
759,2,1,45,8,0.0,2,1,1,99251.24,0
473,2,1,35,6,69617.36,1,1,0,143345.69,0
639,1,1,35,5,136526.26,2,1,0,59653.03,0
705,2,0,25,3,113736.27,1,0,1,196864.61,0
516,0,1,33,10,138847.9,1,1,1,127256.7,0
850,2,1,40,0,0.0,2,1,0,1099.95,0
746,0,1,33,2,107868.14,2,1,1,146192.4,0
622,0,0,33,3,96926.12,2,1,0,48553.77,0
743,2,0,30,7,77599.23,1,0,0,144407.1,0
732,0,0,38,5,178787.54,1,1,1,195760.53,0
850,0,1,34,3,129668.43,2,1,1,88743.99,0
686,2,0,34,6,146178.13,2,1,1,88837.11,0
556,2,1,40,8,0.0,2,1,0,62112.7,0
673,2,0,37,4,0.0,2,0,0,163563.07,0
809,2,1,38,2,154763.21,2,1,1,174800.31,0
630,2,0,37,6,0.0,2,1,1,82647.65,0
564,0,1,30,0,100954.88,2,0,0,134175.15,0
677,1,1,34,4,0.0,2,1,1,6175.53,0
583,2,0,40,9,112701.04,1,0,0,29213.63,0
592,1,0,45,8,84692.5,1,0,1,67214.02,0
850,2,0,30,6,86449.39,1,1,1,188809.23,0
633,1,0,42,10,0.0,1,0,1,79408.17,0
751,0,0,36,5,73194.99,1,1,1,89222.66,0
592,0,0,31,7,124593.23,1,1,0,86079.67,0
641,0,0,42,3,121765.37,2,1,1,166516.84,0
849,2,0,35,4,110837.73,1,0,0,126419.8,0
647,1,0,47,10,99835.17,1,0,1,89103.05,0
608,0,1,30,2,91057.37,2,1,0,132973.17,0
555,2,1,26,7,0.0,2,1,0,93122.41,0
497,1,0,27,7,149400.27,1,0,0,167522.19,0
599,0,0,38,9,89111.63,1,0,0,157239.6,0
545,0,0,33,1,132527.9,2,0,1,107429.71,0
774,2,1,36,9,114997.42,1,1,0,75304.09,0
464,2,0,46,6,161798.53,1,1,0,182944.47,0
696,0,1,27,2,96129.32,2,1,1,5983.7,0
667,1,0,45,3,0.0,2,0,0,163655.01,0
812,2,0,32,5,133050.97,2,1,0,89385.92,0
516,2,0,51,8,120124.35,2,0,1,168773.54,0
645,2,0,39,8,0.0,2,0,0,96864.36,0
664,1,0,32,5,133705.74,1,0,0,134455.84,0
427,1,1,39,9,0.0,2,1,0,28368.37,0
685,2,1,40,7,0.0,2,1,0,103898.59,0
585,2,1,33,4,152805.05,1,1,0,63239.65,0
717,2,1,22,5,112465.06,1,1,1,92977.75,0
465,0,0,24,6,156007.09,1,1,0,191368.37,0
826,2,0,26,5,142662.68,1,0,0,60285.3,0
747,0,0,36,8,102603.3,2,1,1,180693.61,0
707,1,0,32,9,0.0,2,1,0,126475.79,0
590,1,0,37,1,0.0,2,0,0,133535.99,0
615,2,0,45,5,0.0,2,1,1,164886.64,0
634,2,1,36,1,69518.95,1,1,0,116238.39,0
716,0,0,41,8,126145.54,2,1,1,138051.19,0
591,0,1,44,10,113581.98,1,1,0,1985.41,0
574,2,0,34,1,112572.39,1,0,0,165626.6,0
701,2,1,35,2,0.0,2,1,1,65765.22,0
747,2,1,34,10,0.0,2,1,1,50759.8,0
650,2,0,32,2,84906.45,1,1,0,163216.48,0
731,1,1,39,2,126816.18,1,1,1,74850.93,0
638,0,1,26,1,105249.76,2,1,1,23491.09,0
569,1,0,41,2,0.0,2,1,0,134272.57,0
459,0,0,50,5,109387.9,1,1,0,155721.15,0
850,2,1,46,2,157866.77,1,1,1,18986.12,0
512,2,1,41,6,0.0,1,1,1,100507.81,0
664,2,0,36,1,0.0,2,1,1,95372.64,0
694,2,0,30,10,144684.03,1,1,1,31805.49,0
655,2,0,24,9,107065.31,1,1,1,51959.82,0
607,2,1,33,8,91301.72,1,0,1,130824.57,0
763,1,0,37,8,0.0,2,1,1,933.38,0
671,1,0,50,8,0.0,1,0,1,2560.11,0
666,1,1,36,6,0.0,2,1,0,176692.87,0
667,2,0,34,5,0.0,2,1,1,102908.63,0
850,1,0,36,6,0.0,2,0,1,41291.05,0
622,1,0,42,9,0.0,2,1,0,119127.06,0
577,2,1,30,8,92472.1,2,0,1,126434.61,0
555,1,0,21,1,0.0,2,0,0,103901.35,0
613,0,1,50,5,101242.98,2,1,0,12493.61,0
672,2,1,43,4,92599.55,2,1,1,167336.78,0
624,1,1,36,10,0.0,2,0,1,186180.42,0
720,1,0,31,4,141356.47,1,0,0,137985.69,0
771,1,1,47,3,72664.0,2,1,1,107874.39,0
811,2,1,47,3,123365.34,2,0,0,171995.34,0
734,0,0,33,5,121898.58,1,1,0,61829.89,0
548,1,0,33,6,0.0,1,1,1,31728.35,0
707,2,0,33,2,0.0,2,0,0,130866.95,0
623,2,1,34,9,0.0,1,1,0,24255.21,0
686,0,0,29,3,185379.02,1,1,0,64679.07,0
657,1,0,41,8,109402.13,1,1,1,66463.62,0
816,0,1,34,2,108410.87,2,1,0,102908.91,0
484,2,1,50,2,90408.16,2,0,0,48170.57,0
728,2,1,34,6,90425.15,2,1,1,11597.69,0
477,1,0,31,9,0.0,2,0,1,184061.17,0
549,0,0,34,6,204017.4,2,1,0,109538.35,0
714,1,0,29,9,0.0,2,1,0,129192.55,0
504,0,0,43,5,134740.19,2,1,0,181430.91,0
530,2,1,29,5,0.0,2,0,0,121451.21,0
619,0,0,29,4,98955.87,1,0,1,131712.51,0
617,0,0,44,9,49157.09,2,1,0,53294.17,0
791,0,0,31,1,130240.33,1,0,0,96546.55,0
777,0,1,34,5,96693.66,1,1,1,172618.52,0
817,0,1,27,7,129810.6,1,1,1,59259.44,0
693,2,0,40,4,130661.96,1,1,1,101918.96,0
576,2,1,50,8,0.0,2,1,1,57802.62,0
643,2,0,37,6,0.0,2,0,0,142454.77,0
757,2,0,47,3,130747.1,1,1,0,143829.54,0
569,0,0,30,6,106629.49,1,0,1,44114.88,0
772,1,0,36,3,112029.83,1,1,1,186948.35,0
576,0,0,29,7,130575.26,1,0,1,173629.78,0
608,0,0,28,4,96679.71,1,1,1,49133.45,0
794,2,0,33,0,0.0,2,0,0,178122.71,0
593,2,0,50,6,171740.69,1,0,0,20893.61,0
597,1,0,38,1,0.0,2,1,0,41303.29,0
692,0,0,24,2,120596.93,1,0,1,180490.53,0
697,2,1,48,1,0.0,2,1,1,87400.53,0
768,2,0,29,2,95984.69,2,1,1,73686.75,0
802,2,0,38,1,142557.11,1,1,1,172497.73,0
